user_id,gender,age_group,handedness,device_type,consent_version,trial_index,valence,arousal,submitted_at,seq,x,y,trap,trap_result
1as8iwft,male,20s,right,pc,v1.0,2,-1,7,2025-09-16T15:19:43,6,185.227272727273,391.832386363636,0,""
1as8iwft,male,20s,right,pc,v1.0,2,10,-5,2025-09-16T14:49:47,7,204.545454545455,300.355113636364,0,""
1as8iwft,male,20s,right,pc,v1.0,2,-1,7,2025-09-16T15:19:43,7,148.863636363636,382.741477272727,0,""
1as8iwft,male,20s,right,pc,v1.0,2,10,-5,2025-09-16T14:49:47,8,173.863636363636,276.491477272727,0,""
1as8iwft,male,20s,right,pc,v1.0,2,-1,7,2025-09-16T15:19:43,8,112.5,358.877840909091,0,""
1as8iwft,male,20s,right,pc,v1.0,2,10,-5,2025-09-16T14:49:47,9,150,242.400568181818,0,""
1as8iwft,male,20s,right,pc,v1.0,2,-1,7,2025-09-16T15:19:43,9,81.8181818181818,319.105113636364,0,""
1as8iwft,male,20s,right,pc,v1.0,2,10,-5,2025-09-16T14:49:47,10,138.636363636364,206.036931818182,0,""
1as8iwft,male,20s,right,pc,v1.0,2,-1,7,2025-09-16T15:19:43,10,65.9090909090909,267.96875,0,""
1as8iwft,male,20s,right,pc,v1.0,2,10,-5,2025-09-16T14:49:47,11,136.363636363636,171.946022727273,0,""
1as8iwft,male,20s,right,pc,v1.0,2,-1,7,2025-09-16T15:19:43,11,61.3636363636364,221.377840909091,0,""
1as8iwft,male,20s,right,pc,v1.0,2,10,-5,2025-09-16T14:49:47,12,140.909090909091,136.71875,0,""
1as8iwft,male,20s,right,pc,v1.0,2,-1,7,2025-09-16T15:19:43,12,65.9090909090909,181.605113636364,0,""
1as8iwft,male,20s,right,pc,v1.0,2,10,-5,2025-09-16T14:49:47,13,153.409090909091,109.446022727273,0,""
1as8iwft,male,20s,right,pc,v1.0,2,-1,7,2025-09-16T15:19:43,13,81.8181818181818,145.241477272727,0,""
1as8iwft,male,20s,right,pc,v1.0,2,10,-5,2025-09-16T14:49:47,14,175.0,87.8551136363636,0,""
1as8iwft,male,20s,right,pc,v1.0,2,-1,7,2025-09-16T15:19:43,14,110.227272727273,121.377840909091,0,""
1as8iwft,male,20s,right,pc,v1.0,2,10,-5,2025-09-16T14:49:47,15,203.409090909091,71.9460227272727,0,""
1as8iwft,male,20s,right,pc,v1.0,2,-1,7,2025-09-16T15:19:43,15,152.272727272727,106.605113636364,0,""
1as8iwft,male,20s,right,pc,v1.0,2,10,-5,2025-09-16T14:49:47,16,234.090909090909,63.9914772727273,0,""
1as8iwft,male,20s,right,pc,v1.0,2,-1,7,2025-09-16T15:19:43,16,200.0,102.059659090909,0,""
1as8iwft,male,20s,right,pc,v1.0,2,10,-5,2025-09-16T14:49:47,17,262.5,62.8551136363636,0,""
1as8iwft,male,20s,right,pc,v1.0,2,-1,7,2025-09-16T15:19:43,17,238.636363636364,111.150568181818,0,""
1as8iwft,male,20s,right,pc,v1.0,2,10,-5,2025-09-16T14:49:47,18,284.090909090909,68.5369318181818,0,""
1as8iwft,male,20s,right,pc,v1.0,2,-1,7,2025-09-16T15:19:43,18,270.454545454545,133.877840909091,0,""
1as8iwft,male,20s,right,pc,v1.0,2,10,-5,2025-09-16T14:49:47,19,302.272727272727,83.3096590909091,0,""
1as8iwft,male,20s,right,pc,v1.0,2,-1,7,2025-09-16T15:19:43,19,296.590909090909,164.559659090909,0,""
1as8iwft,male,20s,right,pc,v1.0,2,10,-5,2025-09-16T14:49:47,20,318.181818181818,104.900568181818,0,""
1as8iwft,male,20s,right,pc,v1.0,2,-1,7,2025-09-16T15:19:43,20,311.363636363636,197.514204545455,0,""
1as8iwft,male,20s,right,pc,v1.0,2,10,-5,2025-09-16T14:49:47,21,323.863636363636,131.036931818182,0,""
1as8iwft,male,20s,right,pc,v1.0,2,-1,7,2025-09-16T15:19:43,21,317.045454545455,230.46875,0,""
1as8iwft,male,20s,right,pc,v1.0,2,10,-5,2025-09-16T14:49:47,22,326.136363636364,163.991477272727,0,""
1as8iwft,male,20s,right,pc,v1.0,2,-1,7,2025-09-16T15:19:43,22,317.045454545455,262.286931818182,0,""
1as8iwft,male,20s,right,pc,v1.0,2,10,-5,2025-09-16T14:49:47,23,322.727272727273,198.082386363636,0,""
1as8iwft,male,20s,right,pc,v1.0,2,-1,7,2025-09-16T15:19:43,23,310.227272727273,289.559659090909,0,""
1as8iwft,male,20s,right,pc,v1.0,2,10,-5,2025-09-16T14:49:47,24,312.5,227.627840909091,0,""
1as8iwft,male,20s,right,pc,v1.0,2,-1,7,2025-09-16T15:19:43,24,293.181818181818,312.286931818182,0,""
1as8iwft,male,20s,right,pc,v1.0,2,10,-5,2025-09-16T14:49:47,25,295.454545454545,250.355113636364,0,""
1as8iwft,male,20s,right,pc,v1.0,2,-1,7,2025-09-16T15:19:43,25,270.454545454545,328.196022727273,0,""
1as8iwft,male,20s,right,pc,v1.0,2,10,-5,2025-09-16T14:49:47,26,272.727272727273,263.991477272727,0,""
1as8iwft,male,20s,right,pc,v1.0,2,-1,7,2025-09-16T15:19:43,26,240.909090909091,338.423295454545,0,""
1as8iwft,male,20s,right,pc,v1.0,2,10,-5,2025-09-16T14:49:47,27,246.590909090909,269.673295454545,0,""
1as8iwft,male,20s,right,pc,v1.0,2,-1,7,2025-09-16T15:19:43,27,206.818181818182,344.105113636364,0,""
1as8iwft,male,20s,right,pc,v1.0,2,10,-5,2025-09-16T14:49:47,28,222.727272727273,270.809659090909,0,""
1as8iwft,male,20s,right,pc,v1.0,2,-1,7,2025-09-16T15:19:43,28,177.272727272727,344.105113636364,0,""
1as8iwft,male,20s,right,pc,v1.0,2,10,-5,2025-09-16T14:49:47,29,205.681818181818,270.809659090909,0,""
1as8iwft,male,20s,right,pc,v1.0,2,-1,7,2025-09-16T15:19:43,29,154.545454545455,344.105113636364,0,""
1as8iwft,male,20s,right,pc,v1.0,2,10,-5,2025-09-16T14:49:47,30,193.181818181818,269.673295454545,0,""
1as8iwft,male,20s,right,pc,v1.0,2,10,-5,2025-09-16T14:49:47,31,185.227272727273,267.400568181818,0,""
1as8iwft,male,20s,right,pc,v1.0,3,7,-9,2025-09-16T14:49:49,0,271.590909090909,390.127840909091,0,""
1as8iwft,male,20s,right,pc,v1.0,3,-5,-4,2025-09-16T15:19:45,0,310.227272727273,458.877840909091,0,""
1as8iwft,male,20s,right,pc,v1.0,3,7,-9,2025-09-16T14:49:49,1,271.590909090909,390.127840909091,0,""
1as8iwft,male,20s,right,pc,v1.0,3,-5,-4,2025-09-16T15:19:45,1,310.227272727273,458.877840909091,0,""
1as8iwft,male,20s,right,pc,v1.0,3,7,-9,2025-09-16T14:49:49,2,268.181818181818,390.127840909091,0,""
1as8iwft,male,20s,right,pc,v1.0,3,-5,-4,2025-09-16T15:19:45,2,309.090909090909,458.877840909091,0,""
1as8iwft,male,20s,right,pc,v1.0,3,7,-9,2025-09-16T14:49:49,3,257.954545454545,390.127840909091,0,""
1as8iwft,male,20s,right,pc,v1.0,3,-5,-4,2025-09-16T15:19:45,3,302.272727272727,458.877840909091,0,""
1as8iwft,male,20s,right,pc,v1.0,3,7,-9,2025-09-16T14:49:49,4,235.227272727273,390.127840909091,0,""
1as8iwft,male,20s,right,pc,v1.0,3,-5,-4,2025-09-16T15:19:45,4,288.636363636364,458.877840909091,0,""
1as8iwft,male,20s,right,pc,v1.0,3,7,-9,2025-09-16T14:49:49,5,200.0,390.127840909091,0,""
1as8iwft,male,20s,right,pc,v1.0,3,-5,-4,2025-09-16T15:19:45,5,260.227272727273,458.877840909091,0,""
1as8iwft,male,20s,right,pc,v1.0,3,7,-9,2025-09-16T14:49:49,6,160.227272727273,385.582386363636,0,""
1as8iwft,male,20s,right,pc,v1.0,3,-5,-4,2025-09-16T15:19:45,6,220.454545454545,453.196022727273,0,""
1as8iwft,male,20s,right,pc,v1.0,3,7,-9,2025-09-16T14:49:49,7,121.590909090909,366.264204545455,0,""
1as8iwft,male,20s,right,pc,v1.0,3,-5,-4,2025-09-16T15:19:45,7,168.181818181818,421.377840909091,0,""
1as8iwft,male,20s,right,pc,v1.0,3,7,-9,2025-09-16T14:49:49,8,87.5,331.036931818182,0,""
1as8iwft,male,20s,right,pc,v1.0,3,-5,-4,2025-09-16T15:19:45,8,119.318181818182,367.96875,0,""
1as8iwft,male,20s,right,pc,v1.0,3,7,-9,2025-09-16T14:49:49,9,67.0454545454545,283.309659090909,0,""
1as8iwft,male,20s,right,pc,v1.0,3,-5,-4,2025-09-16T15:19:45,9,93.1818181818182,304.332386363636,0,""
1as8iwft,male,20s,right,pc,v1.0,3,7,-9,2025-09-16T14:49:49,10,60.2272727272727,238.991477272727,0,""
1as8iwft,male,20s,right,pc,v1.0,3,-5,-4,2025-09-16T15:19:45,10,85.2272727272727,247.514204545455,0,""
1as8iwft,male,20s,right,pc,v1.0,3,7,-9,2025-09-16T14:49:49,11,67.0454545454545,192.400568181818,0,""
1as8iwft,male,20s,right,pc,v1.0,3,-5,-4,2025-09-16T15:19:45,11,90.9090909090909,198.650568181818,0,""
1as8iwft,male,20s,right,pc,v1.0,3,7,-9,2025-09-16T14:49:49,12,90.9090909090909,150.355113636364,0,""
1as8iwft,male,20s,right,pc,v1.0,3,-5,-4,2025-09-16T15:19:45,12,110.227272727273,160.014204545455,0,""
1as8iwft,male,20s,right,pc,v1.0,3,7,-9,2025-09-16T14:49:49,13,125.0,126.491477272727,0,""
1as8iwft,male,20s,right,pc,v1.0,3,-5,-4,2025-09-16T15:19:45,13,148.863636363636,138.423295454545,0,""
1as8iwft,male,20s,right,pc,v1.0,3,7,-9,2025-09-16T14:49:49,14,170.454545454545,111.71875,0,""
1as8iwft,male,20s,right,pc,v1.0,3,-5,-4,2025-09-16T15:19:45,14,197.727272727273,128.196022727273,0,""
1as8iwft,male,20s,right,pc,v1.0,3,7,-9,2025-09-16T14:49:49,15,218.181818181818,103.764204545455,0,""
1as8iwft,male,20s,right,pc,v1.0,3,-5,-4,2025-09-16T15:19:45,15,239.772727272727,131.605113636364,0,""
1as8iwft,male,20s,right,pc,v1.0,3,7,-9,2025-09-16T14:49:49,16,264.772727272727,108.309659090909,0,""
1as8iwft,male,20s,right,pc,v1.0,3,-5,-4,2025-09-16T15:19:45,16,284.090909090909,148.650568181818,0,""
1as8iwft,male,20s,right,pc,v1.0,3,7,-9,2025-09-16T14:49:49,17,311.363636363636,128.764204545455,0,""
1as8iwft,male,20s,right,pc,v1.0,3,-5,-4,2025-09-16T15:19:45,17,320.454545454545,179.332386363636,0,""
1as8iwft,male,20s,right,pc,v1.0,3,7,-9,2025-09-16T14:49:49,18,343.181818181818,163.991477272727,0,""
1as8iwft,male,20s,right,pc,v1.0,3,-5,-4,2025-09-16T15:19:45,18,339.772727272727,214.559659090909,0,""
1as8iwft,male,20s,right,pc,v1.0,3,7,-9,2025-09-16T14:49:49,19,365.909090909091,210.582386363636,0,""
1as8iwft,male,20s,right,pc,v1.0,3,-5,-4,2025-09-16T15:19:45,19,348.863636363636,254.332386363636,0,""
1as8iwft,male,20s,right,pc,v1.0,3,7,-9,2025-09-16T14:49:49,20,376.136363636364,263.991477272727,0,""
1as8iwft,male,20s,right,pc,v1.0,3,-5,-4,2025-09-16T15:19:45,20,345.454545454545,294.105113636364,0,""
1as8iwft,male,20s,right,pc,v1.0,3,7,-9,2025-09-16T14:49:49,21,378.409090909091,312.855113636364,0,""
1as8iwft,male,20s,right,pc,v1.0,3,-5,-4,2025-09-16T15:19:45,21,331.818181818182,331.605113636364,0,""
1as8iwft,male,20s,right,pc,v1.0,3,7,-9,2025-09-16T14:49:49,22,368.181818181818,353.764204545455,0,""
1as8iwft,male,20s,right,pc,v1.0,3,-5,-4,2025-09-16T15:19:45,22,309.090909090909,364.559659090909,0,""
1as8iwft,male,20s,right,pc,v1.0,3,7,-9,2025-09-16T14:49:49,23,346.590909090909,390.127840909091,0,""
1as8iwft,male,20s,right,pc,v1.0,3,-5,-4,2025-09-16T15:19:45,23,280.681818181818,388.423295454545,0,""
1as8iwft,male,20s,right,pc,v1.0,3,7,-9,2025-09-16T14:49:49,24,310.227272727273,423.082386363636,0,""
1as8iwft,male,20s,right,pc,v1.0,3,-5,-4,2025-09-16T15:19:45,24,240.909090909091,403.196022727273,0,""
1as8iwft,male,20s,right,pc,v1.0,3,7,-9,2025-09-16T14:49:49,25,262.5,443.536931818182,0,""
1as8iwft,male,20s,right,pc,v1.0,3,-5,-4,2025-09-16T15:19:45,25,205.681818181818,408.877840909091,0,""
1as8iwft,male,20s,right,pc,v1.0,3,7,-9,2025-09-16T14:49:49,26,219.318181818182,449.21875,0,""
1as8iwft,male,20s,right,pc,v1.0,3,-5,-4,2025-09-16T15:19:45,26,182.954545454545,405.46875,0,""
1as8iwft,male,20s,right,pc,v1.0,3,7,-9,2025-09-16T14:49:49,27,184.090909090909,448.082386363636,0,""
1as8iwft,male,20s,right,pc,v1.0,3,7,-9,2025-09-16T14:49:49,28,159.090909090909,443.536931818182,0,""
1as8iwft,male,20s,right,pc,v1.0,3,7,-9,2025-09-16T14:49:49,29,143.181818181818,438.991477272727,0,""
1as8iwft,male,20s,right,pc,v1.0,3,7,-9,2025-09-16T14:49:49,30,131.818181818182,433.309659090909,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-3,5,2025-09-16T14:49:58,0,265.909090909091,354.900568181818,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-7,-6,2025-09-16T15:19:47,0,304.545454545455,421.377840909091,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-3,5,2025-09-16T14:49:58,1,265.909090909091,356.036931818182,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-7,-6,2025-09-16T15:19:47,1,304.545454545455,421.377840909091,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-3,5,2025-09-16T14:49:58,2,254.545454545455,356.036931818182,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-7,-6,2025-09-16T15:19:47,2,303.409090909091,422.514204545455,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-3,5,2025-09-16T14:49:58,3,232.954545454545,356.036931818182,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-7,-6,2025-09-16T15:19:47,3,301.136363636364,422.514204545455,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-3,5,2025-09-16T14:49:58,4,203.409090909091,350.355113636364,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-7,-6,2025-09-16T15:19:47,4,290.909090909091,423.650568181818,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-3,5,2025-09-16T14:49:58,5,164.772727272727,318.536931818182,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-7,-6,2025-09-16T15:19:47,5,264.772727272727,424.786931818182,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-3,5,2025-09-16T14:49:58,6,134.090909090909,256.036931818182,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-7,-6,2025-09-16T15:19:47,6,227.272727272727,423.650568181818,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-3,5,2025-09-16T14:49:58,7,125.0,188.991477272727,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-7,-6,2025-09-16T15:19:47,7,186.363636363636,415.696022727273,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-3,5,2025-09-16T14:49:58,8,135.227272727273,123.082386363636,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-7,-6,2025-09-16T15:19:47,8,153.409090909091,398.650568181818,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-3,5,2025-09-16T14:49:58,9,165.909090909091,68.5369318181818,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-7,-6,2025-09-16T15:19:47,9,126.136363636364,363.423295454545,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-3,5,2025-09-16T14:49:58,10,209.090909090909,42.4005681818182,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-7,-6,2025-09-16T15:19:47,10,106.818181818182,316.832386363636,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-3,5,2025-09-16T14:49:58,11,256.818181818182,41.2642045454545,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-7,-6,2025-09-16T15:19:47,11,106.818181818182,272.514204545455,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-3,5,2025-09-16T14:49:58,12,303.409090909091,62.8551136363636,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-7,-6,2025-09-16T15:19:47,12,119.318181818182,230.46875,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-3,5,2025-09-16T14:49:58,13,335.227272727273,103.764204545455,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-7,-6,2025-09-16T15:19:47,13,148.863636363636,194.105113636364,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-3,5,2025-09-16T14:49:58,14,347.727272727273,151.491477272727,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-7,-6,2025-09-16T15:19:47,14,192.045454545455,171.377840909091,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-3,5,2025-09-16T14:49:58,15,328.409090909091,220.809659090909,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-7,-6,2025-09-16T15:19:47,15,240.909090909091,162.286931818182,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-3,5,2025-09-16T14:49:58,16,265.909090909091,309.446022727273,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-7,-6,2025-09-16T15:19:47,16,289.772727272727,170.241477272727,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-3,5,2025-09-16T14:49:58,17,170.454545454545,400.355113636364,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-7,-6,2025-09-16T15:19:47,17,332.954545454545,198.650568181818,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-3,5,2025-09-16T14:49:58,18,80.6818181818182,470.809659090909,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-7,-6,2025-09-16T15:19:47,18,362.5,237.286931818182,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-7,-6,2025-09-16T15:19:47,19,378.409090909091,274.786931818182,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-7,-6,2025-09-16T15:19:47,20,385.227272727273,312.286931818182,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-7,-6,2025-09-16T15:19:47,21,381.818181818182,344.105113636364,0,""
1as8iwft,male,20s,right,pc,v1.0,4,-7,-6,2025-09-16T15:19:47,22,364.772727272727,371.377840909091,0,""
